title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types
National Gallery Singapore,"This was my first visit to the National Gallery Singapore, and while the exhibition itself was impressive and most of the staff were kind and welcoming, I had a very unpleasant experience with a female staff member at Gallery 13 (5th floor).

I was carrying a semi-transparent drink bag containing only my AirPods, a map, and locker keys, when she suddenly approached me and said,
“Excuse me, is this sweets?”

There was clearly no food or drink involved. Her tone felt rude, accusatory, and humiliating, which completely disrupted my experience.

I later noticed that another reviewer also mentioned a staff member on the 5th floor with demeaning manners, and I suspect it may be the same person.

I’m sharing this as constructive feedback, and I genuinely hope that no future visitors will have to go through a similar experience.",False,False,,Art museum,0,1.0,not spam,bad,ChIJFQzeR6cZ2jERgM6--iWeY-U,https://maps.google.com/?cid=16529228943337639552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"museum, point_of_interest, establishment"
National Gallery Singapore,"This was a terrible, miserable rip-off. We purchased general admission for $20 each (instead of all-access for $30).

The museum building is HUGE. We could only access the galleries on floor 2 and 5.  Each only had about 50 pieces of art that only took up about 30% of each floor. Oh, we could access the roof too - That was a mess.",False,True,,Art museum,0,1.0,not spam,bad,ChIJFQzeR6cZ2jERgM6--iWeY-U,https://maps.google.com/?cid=16529228943337639552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"museum, point_of_interest, establishment"
Aalto,Overvalued place.  Had bad landlord which spoilt my experience.,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJNS9iTW8Y2jERzr2o5RJGpv8,https://maps.google.com/?cid=18421488372781989326&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
Novena MRT Station (NS20),"Inconvenient place to walk to mrt station since the north south canal was on.
Former mrt station under pass was closed.",False,False,,Railway services,0,1.0,not spam,bad,ChIJBxjqcBsZ2jERIrw1JbXLHsM,https://maps.google.com/?cid=14059899065571064866&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Novena MRT Station (NS20),Very confusing,False,True,,Railway services,0,1.0,not spam,bad,ChIJBxjqcBsZ2jERIrw1JbXLHsM,https://maps.google.com/?cid=14059899065571064866&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Katong ActiveSG Swimming Complex,"Before I describe it, everyone makes mistakes, just saying sorry is that simple. This is my second time at the swimming pool. I bought a pass over the phone and showed it to the staff. After entering the swimming pool, I changed into my swimming trunks and prepared to go in the water. There was no sign today maintain not to swim  .suddenly the staff said that the swimming pool was closed for cleaning today. After changing clothes and walking out of the door, the staff said that the swimming pool was closed today. I said I already had a pass, and she said, didn’t you see that there was no staff at the front desk? I said, didn’t you see that the pass I bought was for swimming? She said that there was a machine in the swimming pool cleaning and it was not convenient for swimming. I understood and walked out. Don’t everyone have to pay for themselves if they make mistakes?",False,True,,Swimming pool,0,1.0,not spam,bad,ChIJRz8R7kMY2jER-96gfYSOqvw,https://maps.google.com/?cid=18206521143293173499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"swimming_pool, sports_activity_location, point_of_interest, establishment"
Katong ActiveSG Swimming Complex,"Worst experience. Some pools were closed but they never put signs or any proper indications. The lifeguards on duty were just bad at their jobs, just randomly staring at people. Spotted some unclean areas especially the toilet. No food stalls.
TERRIBLE! 👎",False,True,,Swimming pool,0,1.0,not spam,bad,ChIJRz8R7kMY2jER-96gfYSOqvw,https://maps.google.com/?cid=18206521143293173499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"swimming_pool, sports_activity_location, point_of_interest, establishment"
United Square Shopping Mall,"I am writing to formally raise an issue that I would like to address regarding the layout of the shopping mall. On 4th July, I had just picked up my son from his class which is located at level 3. As I always bring a stroller, it is clear that using the escalator is not an option, nor is the public lift as it does not have access to level 3. Instead, I had to opt for the cargo lift. However, a cleaner told me that the cargo lift was not for shoppers and had to use the fire lift. I believe that he is being very reasonable and has not nothing wrong but to comply with the management's requirements. Unfortunately, the problem with the fire lift was that it stops at every floor-- meaning that I would have to wait at least 20 minutes for it to come down from level 32  and by the time it reaches level 3, it would be extremely crowded. Luckily, I managed to squeeze in with my stroller while the other users had to make space.

On a side note, sometimes, I would not be able to use the fire lift as it would be too crowded for me to enter. I've also tried to take the escalator instead by folding the stroller but security would still say that it is unsafe. I find it unpleasant that such areas are only accessible for those who drive while others are left to ""figure it out on their own"". I myself cannot drive and hence, it becomes a hassle to send my son for his classes.

This current arrangement falls short of meeting the needs of convenience for shoppers which can turn a happy shopping experience into a stressful one. Alternatively, I am perfectly fine with using the cargo lift as it is easy and efficient.  I urge you to review this outlay and take meaningful steps to improve lift access across the shopping centre by strategically placing lifts to reduce congestion. I appreciate your attention to this matter and hope that necessary improvements will be made to better accommodate all visitors. Thank you.",False,False,,Shopping mall,0,1.0,not spam,bad,ChIJRX3v4ecZ2jERD0BlqjhXKCc,https://maps.google.com/?cid=2821601067436163087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
United Square Shopping Mall,"The mall’s app U-POPP is truly disappointing. I brought my family for lunch today and wanted to use the mall vouchers I earned from previous spending, but the app crashed. It’s extremely frustrating — how can such a large mall have such a poorly functioning app? It’s really embarrassing. Really spoiled my mood !",False,False,,Shopping mall,0,1.0,not spam,bad,ChIJRX3v4ecZ2jERD0BlqjhXKCc,https://maps.google.com/?cid=2821601067436163087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
YOTEL Singapore Orchard Road,"What a terrible place. I don't understand how this can get a 4+ score at such a price for a small room with 0 service.
- checking is terrible, automated with plenty of bugs, we booked online and had to redo everything
- the room is tiny, and the shower + toilet don't have any privacy with the room and not clean
- Queen bed is smaller than a standard queen bed
- A few elevators are packed with people and queuing to go up.

The list could go on and on; there are many better hotels around the same area for a fraction of the price, with much better service",False,True,"Hi Stephane, thank for your feedback although I am disappointed you did not enjoy your stay. In an effort to be as transparent as possible, we do our best to outline our rooms and hotel’s amenities by way of images, descriptions and dimensions on the websites yet I am sorry that the room didn't align with your expectations. Please accept my apologies for any inconvenience caused. Whilst our concept did not suit your needs, we thank you for giving us a try. Kind regards, Brendan Daly, General Manager",Hotel,0,1.0,not spam,bad,ChIJdeB0FI0Z2jERfMMx7jtAfsg,https://maps.google.com/?cid=14447055280794616700&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
YOTEL Singapore Orchard Road,"Don’t trust those instagram Influencers, Check-in process was unnecessarily difficult. Very cramped room. Water pressure for cold water is unstable to the point of not going out at all. I felt that the hotel is designed to ensure it’s low cost. At least the room was clean.
Suitable for young, low cost travellers.",False,True,"Hi Jason C, thanks for your feedback although I am sorry your stay did not meet your expectations.  The sleek and compact design of our rooms was inspired by first-class air travel and we do our best to ensure that our visitors know just what to expect of us before their stay by including room descriptions, dimensions and photos on all websites. I apologise for any inconvenience caused during your check-in process although I am pleased you found the property clean. Whilst our concept does not seem to suit your needs, we thank you for giving us a try. Kind regards, Brendan Daly, General Manager ",Hotel,0,1.0,not spam,bad,ChIJdeB0FI0Z2jERfMMx7jtAfsg,https://maps.google.com/?cid=14447055280794616700&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
East Coast Park,"The East Coast Park Precinct Phase 1, located at the harbourfront in Fortress Hill on Hong Kong Island, will be officially opened on September 25.

Phase 1 of the precinct, with an area of about 9,800 sq m, is located to the west of Watson Road. It was previously a works area for the Central-Wan Chai Bypass (CWB) project.

People can reach the precinct from MTR Fortress Hill Station exit A by walking along Oil Street and Electric Road, and then going to the end of Watson Road, taking about seven minutes.",False,True,,Park,0,1.0,not spam,good,ChIJ0QX_Brki2jER-pZKNdqk_a8,https://maps.google.com/?cid=12681473382849091322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"park, tourist_attraction, point_of_interest, establishment"
East Coast Park,Will not visit East Coast Park during public holidays again. Place was crowded and there were litters lying around.,False,True,,Park,0,1.0,not spam,bad,ChIJ0QX_Brki2jER-pZKNdqk_a8,https://maps.google.com/?cid=12681473382849091322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"park, tourist_attraction, point_of_interest, establishment"
The Belvedere,Poor building quality and bad sound proofing. Noisy neighborhood drove you mad and could not sleep,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJPY5Zw1wY2jERlKqOVadv-PM,https://maps.google.com/?cid=17579923909926365844&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment"
Singapore Botanic Gardens,This is safety concerns when you have otters running around the pond but many lighting were not working.  I almost fell into the pond.,False,False,,Botanical garden,0,1.0,not spam,bad,ChIJvWDbfRwa2jERgNnTOpAU3-o,https://maps.google.com/?cid=16924268534376421760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"botanical_garden, tourist_attraction, park, point_of_interest, establishment"
Singapore Botanic Gardens,Morw than 1 week and yet you are not doing anything? Many students from the campus walk this path at night. Guess management don't care and team just ignore the problem.,False,False,,Botanical garden,0,1.0,not spam,bad,ChIJvWDbfRwa2jERgNnTOpAU3-o,https://maps.google.com/?cid=16924268534376421760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"botanical_garden, tourist_attraction, park, point_of_interest, establishment"
Apple Orchard Road,Today I went to Apple store. For my new watch issue. Actual issue is I never use one year plus so watch battery was dried. But customers service person said. This watch can’t use. you will buy new watch . They said this  watch we can’t fix . Then I came out and I call bugies I repair service center. They checked and changed battery then watch is working now. I just spent $65 dollars my watch working now.,False,True,,Electronics store,0,1.0,not spam,bad,ChIJB0Zz1ZMZ2jERimYnkTZmS-k,https://maps.google.com/?cid=16810642418640053898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"electronics_store, store, point_of_interest, establishment"
