title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types,policy_label
Mount Elizabeth Hospital,"Hello,
I was hospitalized at Mount Elizabeth Hospital in Singapore from April 4, 2025, to April 16, 2025, due to a sickle cell crisis that occurred during my stay.
I received excellent care and appropriate treatment from the medical staff, and I sincerely thank Dr. Tan Hua Chan Patrick for his attentiveness.
I underwent a blood transfusion, and everything went well. Dr. Tan Hua Chye Patrick reassured me greatly.
I sincerely thank the healthcare staff, cleaning personnel, servers, nurses, aides, doctors, and physiotherapists for their kindness and generosity!
Their warmth and smiles made me forget that I was ill.

Even the dishes were appetizing !

I was able to return to France in good health after my hospitalization.

Thank you all!",FALSE,FALSE,"Dear Déborah, thank you for your kind words about our doctor and healthcare team. We're glad to have supported you in your care and wish you continued good health.",Private hospital,0,5,not spam,good,ChIJnUpJWpIZ2jERhpsQCRE_2-M,https://maps.google.com/?cid=16418786208908352390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.6,"hospital, health, point_of_interest, establishment",positive_review
mTower,"Macdonald, M Tower
Rating ,5

Syllvia Ang known as Ang Ley Kheng visited Macdonald. Ordered chicken prosperity feast. Had curly fries. pineapple pie. Large coke. burger got spicy sauce. The curly fries has a festive mood. The pineapple pie is sweet.

Is not very crowd. Will come again if I am this area.",FALSE,TRUE,,Business center,0,5,not spam,good,ChIJyz5ehmAb2jEROk7mVTYgGCg,https://maps.google.com/?cid=2889094578699652666&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"corporate_office, point_of_interest, establishment",positive_review
MUSEUM OF ICE CREAM SINGAPORE,"Many visitors are often skeptical about whether to visit the Museum of Ice Cream or not. I would say—if you love ice cream, this place is definitely worth it!

To reach here, alight at Napier MRT Station and walk for about 700–800 meters. We purchased tickets that included access to premium flavours. Before entering the museum, a staff member will ask if you have any milk allergies or dietary restrictions and will give you a colored band accordingly.

The entire museum follows a pink theme and is visually very appealing. As soon as you enter, you’ll be introduced to fun terminologies and facts related to ice cream. Throughout the museum, you get to taste various types of ice creams. The premium flavours were particularly delightful.

Each ice cream is to be consumed within its respective room—you aren’t allowed to carry it into the next room. Between the tasting areas, there are small activity rooms and themed spaces perfect for taking pictures, all centered around the theme of ice cream.

At the end of the tour, there's a sprinkle pool, which is a fun and colorful space where visitors (especially kids) can play and relax.

The ice creams were very good overall, although a few flavours might taste unusual depending on individual preferences.

This is a must-visit place—especially for families and kids. One suggestion: come after a light meal so you can fully enjoy all the ice cream without feeling too full.",FALSE,TRUE,,Tourist attraction,0,5,not spam,good,ChIJ_6SSVDUb2jERZzS4PfvOSp0,https://maps.google.com/?cid=11334098990698869863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, museum, point_of_interest, establishment",positive_review
MUSEUM OF ICE CREAM SINGAPORE,"One of the best experiences you have to go for when you are in Singapore. It is the most Instagrammable place. They have online ticket options available.

They have multiple rooms where multiple activities are there for adults and kids as well. Each room contains multiple ice cream flavors.

Kids will just love it. They also have a dance room, and playroom and in the last there is a small pool with sprinkles.

You might not like all the ice cream flavors but it is enjoyable experience.",FALSE,TRUE,,Tourist attraction,0,5,not spam,good,ChIJ_6SSVDUb2jERZzS4PfvOSp0,https://maps.google.com/?cid=11334098990698869863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, museum, point_of_interest, establishment",positive_review
Mustafa Centre,One stop solution for all the shopping needs. They have most the Indian food groceries available. A huge variety of ready to cook options. They even sell electronics and have a cafe on ground floor. Plan for a full day visit to cover this shopping center. Can be very crowded during weekends.,FALSE,TRUE,,Department store,0,5,not spam,good,ChIJo7SpNMYZ2jER15JNmTE6Ne0,https://maps.google.com/?cid=17092631945454392023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"department_store, grocery_store, food_store, store, food, point_of_interest, establishment",positive_review
Mustafa Centre,"Mustafa Centre, one of the malls that specifically sells Indian processed products and food, as well as other complete items, this area is almost like Chinatown, but this is Little India. The mall has 4 floors and 70% of the visitors are Indian people, and the rest are guests or foreign tourists. This mall is open 24 hours a day. The prices are also cheaper than other stores. If you want to taste Indian specialty food, then this place is a very suitable choice. All kinds of Indian nuts and sweets are available here, as well as medicines and vitamins.",FALSE,TRUE,,Department store,0,5,not spam,good,ChIJo7SpNMYZ2jER15JNmTE6Ne0,https://maps.google.com/?cid=17092631945454392023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"department_store, grocery_store, food_store, store, food, point_of_interest, establishment",positive_review
Napier MRT Station (TE12),"Very near with US embassy and Australia
Just 1 min if you run 🏃‍♂️  haha
Of course near Botanical gardens as well.",FALSE,TRUE,,Railway services,0,3,not spam,good,ChIJ4VRnwBsb2jERlSXbl7DOIqM,https://maps.google.com/?cid=11755185235247703445&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"point_of_interest, establishment",positive_review
National Gallery Singapore,"It's more than just a museum — it’s a captivating blend of art, history, and architecture that leaves a lasting impression.

Housed within the beautifully restored former Supreme Court and City Hall buildings, the Gallery itself is a masterpiece.

Interactive installations and multimedia elements add layers of engagement, making it a dynamic experience for all ages.

A space where art is not only seen but felt, and where every corner speaks to the creative soul of the region.",FALSE,TRUE,,Art museum,0,5,not spam,good,ChIJFQzeR6cZ2jERgM6--iWeY-U,https://maps.google.com/?cid=16529228943337639552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"museum, point_of_interest, establishment",positive_review
National Gallery Singapore,"The entry hall to the gallery is spacious and impressive. Staff were both professional and friendly. Our entry fee was kindly reduced due to our concession and educator qualifications from a different country - we found that very kind and inclusive.
We only had a short time to visit so mainly concentrated on the contemporary art on Level 4. We loved the diversity of art forms in that section and the powerful commentaries conveyed by the artists through their art.
The gallery shop, cafe area and child- focused sections are also excellent.",FALSE,TRUE,,Art museum,0,5,not spam,good,ChIJFQzeR6cZ2jERgM6--iWeY-U,https://maps.google.com/?cid=16529228943337639552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"museum, point_of_interest, establishment",positive_review
National Junior College,"Best school ever. The teachers and students are super kind and helpful, I would definitely say this school is better than raffles institution because the facilities and other things are Soo much better and newer",FALSE,FALSE,,Junior college,0,5,not spam,good,ChIJ61lTU6EQ2jERiBDECMxHYFY,https://maps.google.com/?cid=6224053626671992968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"university, school, point_of_interest, establishment",positive_review
National Orchid Garden,"The National Orchid Garden is, without a doubt, one of the most amazing places in Singapore. I’ve visited countless times, and I truly believe I will never get tired of its beauty. It’s a place of constant discovery, where every visit reveals a new bloom, a new colour, or a new piece of knowledge.

You can feel the passion and hard work of the staff in every corner. They do an incredible job curating the displays, ensuring that no matter when you visit, you are seeing the plants and flowers at their absolute best. This consistent, breathtaking beauty has never once let me down.

And keep an eye out for the garden's charming inhabitants! If you're lucky, you'll spot the resident water monitor lizards and other animals. They have lived there for a long time and wander around so comfortably, like it's their own home. It adds another layer of magic to this incredible sanctuary.",FALSE,TRUE,,Garden,0,5,not spam,good,ChIJQZPwo3Ab2jERqobnp1dHMGQ,https://maps.google.com/?cid=7219348644479600298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.8,"garden, park, point_of_interest, establishment",positive_review
National Orchid Garden,"If you love orchids, this place is a must. They have a truly large number of plants, all sizes and varieties from all over the world. The cold area included orchids that are truly amazing, from areas difficult to reach. They were also exhibiting the winners of their annual competition. A wonderful walk to be impressed.",FALSE,TRUE,,Garden,0,5,not spam,good,ChIJQZPwo3Ab2jERqobnp1dHMGQ,https://maps.google.com/?cid=7219348644479600298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.8,"garden, park, point_of_interest, establishment",positive_review
New Bahru,"New Bahru is a new community mall in Singapore — transformed from an old high school but still keeps that nostalgic school vibe 🏫✨

The space is filled with charming cafes, great restaurants, and cool design shops. Perfect for a slow walk, weekend hangout, or just to soak in the atmosphere 🍵🎒🌿
Highly recommend if you’re into places with character!",FALSE,TRUE,,Shopping mall,0,5,not spam,good,ChIJlwOQpJ4Z2jER5EGYnv1VcvE,https://maps.google.com/?cid=17398062858261512676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment",positive_review
New Bahru,"Explored New Bahru on a weekday afternoon, I would say it was a great experience there. There were many unique shops that aren't found at many places in Singapore throughout the place, and it's definitely worth exploring! Only concern is that it was a distance away from the nearest MRT, so it's not the most convenient. Loved how the place turned out!",FALSE,TRUE,,Shopping mall,0,5,not spam,good,ChIJlwOQpJ4Z2jER5EGYnv1VcvE,https://maps.google.com/?cid=17398062858261512676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment",positive_review
Newton Food Centre,"My friend took me here, to get me to try as many local dishes as possible in one go, which turned into a feast. I liked all the dishes, but my favorites were the stingray with sambal, carrot cake and deep fried glazed sqiud (?). Delicious flavors and interesting textures all around. If I lived in Singapore, I'd certainly be eating out at hawker centers all the time.
To the surprise of no one, there was a lot leftovers, but they were nice enough to pack everything to go.",FALSE,TRUE,,Food court,0,5,not spam,good,ChIJe4wL_OsZ2jERySoDk6jlhNQ,https://maps.google.com/?cid=15313617145150253769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"food_court, restaurant, food, point_of_interest, establishment",positive_review
Newton Food Centre,"You go for the experience and vibe.  The chili stingray was the best thing we had.  Shrimp were good.  Wings and satay were solid but you can get them anywhere in Singapore.

The vibe is really fun.  Order food.  The vendor will help you find a place to eat.  Someone will come to your table and help you get beers.

Sit.  Enjoy the food and cold beer.  Take in a cultural Singaporean tradition.",FALSE,TRUE,,Food court,0,5,not spam,good,ChIJe4wL_OsZ2jERySoDk6jlhNQ,https://maps.google.com/?cid=15313617145150253769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"food_court, restaurant, food, point_of_interest, establishment",positive_review
Newton MRT Station (NS21),A convenient mrt station... Sheltered till u reach the Newton circus hawker center. Very impressive!,FALSE,FALSE,,Railway services,0,5,not spam,good,ChIJc25YLvQZ2jERs2ymuBdkbi8,https://maps.google.com/?cid=3417779220265725107&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment",positive_review
Ngee Ann City,"Ngee Ann City is one of the most iconic and upscale shopping destinations on Orchard Road — a must-visit for anyone coming to Singapore! The mall is home to a perfect mix of luxury brands, well-known international labels, local boutiques, and lifestyle stores, making it ideal for all kinds of shoppers.

The interior is spacious, elegant, and well-maintained, with a layout that’s easy to navigate. One of the highlights is Takashimaya, the massive Japanese department store inside, which offers everything from fashion and beauty products to home goods and gourmet food. The basement food hall is a paradise for food lovers — you’ll find everything from Japanese snacks and sushi to local delights.

There’s also a great selection of cafes and restaurants, offering both quick bites and full dining experiences. Whether you’re craving Asian cuisine, Western meals, or desserts, you’ll be spoiled for choice.

What makes Ngee Ann City stand out is not just its high-end shopping, but also the vibrant atmosphere, frequent events at the atrium, and excellent service throughout. It’s a place where shopping feels relaxing and enjoyable.

Highly recommended for tourists and locals alike. Whether you're window shopping, enjoying a meal, or treating yourself to something special, Ngee Ann City offers a truly complete and satisfying experience.",FALSE,TRUE,,Shopping mall,0,5,not spam,good,ChIJ_7pt85EZ2jERPfKpmuwrzys,https://maps.google.com/?cid=3156790159017112125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment",positive_review
