title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label,id,url,rating,types
Chinatown Complex,"Surprisingly good place to find delicious and cheap food. Bad thing is the place can get really hot since it’s not air conditioned.

Walk around the place to find some hidden stalls only the locals know. There will be long queues in front of them.

Price is lower than other places in Singapore but the taste is on average, slightly better or much better.

Overall it’s a good place to have your meals here.",False,True,,Hawker center,0,5,,not spam,good,ChIJAenlH3MZ2jERqjoWXlxEH6w,https://maps.google.com/?cid=12402707062307830442&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"restaurant, food, point_of_interest, establishment"
Chinatown Complex,"Very interesting place, one of those where everything happens in the same spot and European like me finds himself totally lost between the signs he can’t read, culture he can’t comprehend and food and produce he can’t recognize. It might be frustrating at first, but it’s also so… different and oriental that you would come back over and over again. It’s super noisy, but in a very fascinating way. Something well worth seeing.",False,True,,Hawker center,0,5,,not spam,good,ChIJAenlH3MZ2jERqjoWXlxEH6w,https://maps.google.com/?cid=12402707062307830442&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"restaurant, food, point_of_interest, establishment"
UE Square,"Good place full of Cafes and restaurants and offices. They have Starbucks, 7 Eleven. Went to Lean & Rich bakery which is a very good breakfast place. Well connected with Fort Canning MRT and bus stop.",False,True,,Shopping mall,0,5,,not spam,good,ChIJ1aJWIZ8Z2jERTCHI96-9fNQ,https://maps.google.com/?cid=15311321396626858316&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
UE Square,It is my daily place routine because i always drop my toddler there for the childcare center. It has a nice ambience and lots of shops,False,True,,Shopping mall,0,5,,not spam,good,ChIJ1aJWIZ8Z2jERTCHI96-9fNQ,https://maps.google.com/?cid=15311321396626858316&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Suntec City,"A modern conference center with a spacious shopping center with a very wide selection.
The food places on the lower floors offer flavors from around the world.
Near the Suntec City towers is located FOUNTAIN OF WEALTH -
a symbol of wealth and life. Recognized by the Guinness Book of World Records as the world's largest fountain in 1998, the fountain's bronze ring is modeled after the Hindu Mandala (or ""universe"") and symbolizes unity in spirit and unity, representing the quality and harmony of all races and religions.
Fantastic landmark!",False,True,,Shopping mall,0,5,,not spam,good,ChIJ20X__K4Z2jERRE8GRs-d8HE,https://maps.google.com/?cid=8210235634255023940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
Suntec City,"Great place to meet, organise event and shopping with delicious food hall",False,True,,Shopping mall,0,5,,not spam,good,ChIJ20X__K4Z2jERRE8GRs-d8HE,https://maps.google.com/?cid=8210235634255023940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
Merlion,"A must go Iconic location at Singapore.  If you want to take a good photos, go there at the early morning.  During the evening, many tourists and not so east to get a good photo. But you can see a beautiful evening.",False,True,,Fountain,0,5,,not spam,good,ChIJ29omWQgZ2jEROEz2yZFzQp8,https://maps.google.com/?cid=11475861870489259064&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"tourist_attraction, park, point_of_interest, establishment"
Merlion,"Cool waterfall feature, busy to visit but we were not waiting around too long to get to the viewing platform to snap a few pics. Would recommend a visit if in Singapore - it's free to see and it's cool!",False,True,,Fountain,0,5,,not spam,good,ChIJ29omWQgZ2jEROEz2yZFzQp8,https://maps.google.com/?cid=11475861870489259064&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"tourist_attraction, park, point_of_interest, establishment"
Gardens by the Bay,"One of the most beautiful gardens I’ve ever visited! 🌿✨
A truly wonderful place worth visiting and enjoying the charming atmosphere. The garden features several attractions suitable for everyone. At night, the light show was absolutely magical – with beautiful music and stunning lights creating an unforgettable scene. Highly recommended! 🌟",False,True,,Garden,0,5,,not spam,good,ChIJMxZ-kwQZ2jERdsqftXeWCWI,https://maps.google.com/?cid=7064342931399756406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"garden, botanical_garden, tourist_attraction, park, point_of_interest, establishment"
Gardens by the Bay,"Truly, a world class experience. Family and I spent about half a day touring the gardens. So beautiful. The displays of various plants from around the world were very well done and expertly curated. From desert plants to rainforest, they seem to have just about everything. Plus amazing flower displays. We went in the morning and the crowds weren’t too bad. Didn’t have to wait for Entry. The price of entry was quite reasonable given all of the displays around the garden. This is certainly a must do attraction to visit on a trip to Singapore. And if it looks like rain, just plan to be in one of the domed exhibits and you’ll be fine. We were there during a storm and by the time we were finished touring the exhibit the rain was over and we were able to walk all over the grounds.",False,True,,Garden,0,5,,not spam,good,ChIJMxZ-kwQZ2jERdsqftXeWCWI,https://maps.google.com/?cid=7064342931399756406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"garden, botanical_garden, tourist_attraction, park, point_of_interest, establishment"
Merlion Park,We went around 5 in the afternoon and the volume of tourists was so high luckily we were able to find a spot for picture taking. A dream come true. Another bucket list checked. You may rent a bicycle nearby to roam around the area. Truly amazing.,False,True,,Park,0,5,,not spam,good,ChIJBTYg1g4Z2jERp_MBbu5erWY,https://maps.google.com/?cid=7398674140980442023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"park, tourist_attraction, point_of_interest, establishment"
Merlion Park,"Singapore's iconic spot. Very busy during the day. The views presented are stunning and even though it is busy you still get a beautiful view, just to sit quietly and enjoy the atmosphere. Walking Walking across the river and bridge looking from a distance is very beautiful.",False,True,,Park,0,5,,not spam,good,ChIJBTYg1g4Z2jERp_MBbu5erWY,https://maps.google.com/?cid=7398674140980442023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"park, tourist_attraction, point_of_interest, establishment"
Raffles City,"Raffles City is a vibrant and bustling mall, perfect for shopping and dining. Conveniently located above two MRT lines, it’s well integrated with several 5-star hotels, making it highly accessible and popular with both tourists and locals.

The mall features a mix of high-end branded stores as well as more affordable options, catering to both the affluent and the average shopper.
Plenty of food options to cater for all taste.

There’s also a supermarket on site, great for quick grocery runs.

Underground linkways connect it to neighboring malls, enhancing the overall convenience and experience. A dynamic and lively mall that truly has something for everyone.",False,True,,Shopping mall,0,5,,not spam,good,ChIJ5QaXI4kZ2jER6yB_aFocFMw,https://maps.google.com/?cid=14705409857897308395&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
Raffles City,"Visited Raffles City on National Day and was blown away by the creative decorations! Along the ground-level walkway, the Merlion and shoreline displays were stunning — from a quirky Milo Merlion to a beautifully crafted origami version. Such a fun and imaginative way to celebrate Singapore’s birthday!",False,True,,Shopping mall,0,5,,not spam,good,ChIJ5QaXI4kZ2jER6yB_aFocFMw,https://maps.google.com/?cid=14705409857897308395&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
Marina Bay Sands Singapore,"Marina Bay Sands is in a fantastic location, right in the heart of Singapore with easy access to shopping, restaurants, and attractions. The views from the hotel are incredible, especially from the famous infinity pool, which we enjoyed so much and also the friendly service for drinks and food!
The property offers a variety of dining options, high-end shops, a casino, and a connected mall that has everything you need.

Breakfast was excellent with a huge variety of choices, and I really enjoyed the afternoon tea as well. Our room was very spacious, very comfortable, and had everything we needed. The toiletries were high quality, and the room was kept very clean throughout our stay. The staff were very attentive at all times, concierge was so helpful. We felt welcome from start to finish.

It’s the kind of hotel where you can easily spend the whole day without leaving, but it’s also perfectly located for exploring the city. Overall, it was a wonderful stay!",False,True,,Hotel,0,5,,not spam,good,ChIJA5LATO4Z2jER111V-v6abAI,https://maps.google.com/?cid=174684905472875991&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"hotel, tourist_attraction, lodging, restaurant, food, point_of_interest, establishment"
Marina Bay Sands Singapore,"While Marina Bay Sands dazzles visitors with its luxury shopping, world-class restaurants, and breathtaking architecture, my lasting memory comes from a group often overlooked: the housekeeping team.

During what was otherwise a very difficult trip, these professionals became the highlight of my stay. The scale of their work is extraordinary—cleaning massive, high-tech rooms with meticulous precision, restocking coolers and amenities, and ensuring no detail is overlooked, all within tight time frames. As someone with severe OCD, I notice everything, and I was genuinely in awe.

One housekeeper, in particular, came to refill my ice bucket—something I didn’t even need—yet she bowed repeatedly and apologized as though she were inconveniencing me. Her humility and dedication were deeply touching. Later, another staff member surprised me with a vegan birthday cake, complete with a candle. I had forgotten it was even my birthday, but that thoughtful gesture nearly brought me to tears. It wasn’t just a dessert; it was a reminder that I was seen and valued.

In a hotel renowned for grandeur, it’s the quiet diligence of the housekeeping team that, in my view, forms the true backbone of Marina Bay Sands. They made me feel special, cared for, and genuinely welcome. I would return not just for the stunning rooms, but to personally thank and see these remarkable individuals again.

Thank you so much for this experience, it made my birthday trip.",False,False,,Hotel,0,5,,not spam,good,ChIJA5LATO4Z2jER111V-v6abAI,https://maps.google.com/?cid=174684905472875991&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"hotel, tourist_attraction, lodging, restaurant, food, point_of_interest, establishment"
Marina Square,Great mall but your feeder bus won’t allow passengers to board. It’s the hottest part of the day and rather I sit in the bus waiting for him to drive off,False,True,,Shopping mall,0,5,,not spam,bad,ChIJ9UKUtjsZ2jER-VszUURb3LI,https://maps.google.com/?cid=12888276582605741049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
Marina Square,"the whole place is very well cleaned and everything there is in working condition the shops are very good and the workers are very kind and respectful. the food there is also very good. a very nice place to walk around to shop and eat, especially with friends and family",False,True,,Shopping mall,0,5,,not spam,good,ChIJ9UKUtjsZ2jER-VszUURb3LI,https://maps.google.com/?cid=12888276582605741049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
New Bahru,"New Bahru is a new community mall in Singapore — transformed from an old high school but still keeps that nostalgic school vibe 🏫✨

The space is filled with charming cafes, great restaurants, and cool design shops. Perfect for a slow walk, weekend hangout, or just to soak in the atmosphere 🍵🎒🌿
Highly recommend if you’re into places with character!",False,True,,Shopping mall,0,5,,not spam,good,ChIJlwOQpJ4Z2jER5EGYnv1VcvE,https://maps.google.com/?cid=17398062858261512676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
New Bahru,"Explored New Bahru on a weekday afternoon, I would say it was a great experience there. There were many unique shops that aren't found at many places in Singapore throughout the place, and it's definitely worth exploring! Only concern is that it was a distance away from the nearest MRT, so it's not the most convenient. Loved how the place turned out!",False,True,,Shopping mall,0,5,,not spam,good,ChIJlwOQpJ4Z2jER5EGYnv1VcvE,https://maps.google.com/?cid=17398062858261512676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
