title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
IKEA Alexandra,Just simply one of the best! It’s not as big as the outlet in Tampines but does offer a nice intimate and cozy feel for home inspiration and shopping. Good restaurant within which is pretty much always packed during peak dinner time so go early to grab your seats.,https://www.google.com/maps/search/?api=1&query=IKEA%20Alexandra&query_place_id=ChIJ7_H89cwb2jERnCtKAIjAX44,FALSE,TRUE,,Furniture store,0,5,,not spam,good
IKEA Alexandra,"A spacious and well-organized store with a wide variety of home furnishings and decor. The showroom setups are inspiring and give great ideas for different styles of living spaces.

The store layout is easy to navigate, with wide aisles and clear signage, making the shopping experience smooth even when it's busy. There's also a good selection of items for every budget, from furniture to home accessories.

It’s a family-friendly place with a welcoming atmosphere. Overall, IKEA Alexandra is a great destination for home shopping and getting inspiration for your living space.",https://www.google.com/maps/search/?api=1&query=IKEA%20Alexandra&query_place_id=ChIJ7_H89cwb2jERnCtKAIjAX44,FALSE,TRUE,,Furniture store,0,5,,not spam,good
MUSEUM OF ICE CREAM SINGAPORE,"Many visitors are often skeptical about whether to visit the Museum of Ice Cream or not. I would say—if you love ice cream, this place is definitely worth it!

To reach here, alight at Napier MRT Station and walk for about 700–800 meters. We purchased tickets that included access to premium flavours. Before entering the museum, a staff member will ask if you have any milk allergies or dietary restrictions and will give you a colored band accordingly.

The entire museum follows a pink theme and is visually very appealing. As soon as you enter, you’ll be introduced to fun terminologies and facts related to ice cream. Throughout the museum, you get to taste various types of ice creams. The premium flavours were particularly delightful.

Each ice cream is to be consumed within its respective room—you aren’t allowed to carry it into the next room. Between the tasting areas, there are small activity rooms and themed spaces perfect for taking pictures, all centered around the theme of ice cream.

At the end of the tour, there's a sprinkle pool, which is a fun and colorful space where visitors (especially kids) can play and relax.

The ice creams were very good overall, although a few flavours might taste unusual depending on individual preferences.

This is a must-visit place—especially for families and kids. One suggestion: come after a light meal so you can fully enjoy all the ice cream without feeling too full.",https://www.google.com/maps/search/?api=1&query=MUSEUM%20OF%20ICE%20CREAM%20SINGAPORE&query_place_id=ChIJ_6SSVDUb2jERZzS4PfvOSp0,FALSE,TRUE,,Tourist attraction,0,5,,not spam,good
MUSEUM OF ICE CREAM SINGAPORE,"One of the best experiences you have to go for when you are in Singapore. It is the most Instagrammable place. They have online ticket options available.

They have multiple rooms where multiple activities are there for adults and kids as well. Each room contains multiple ice cream flavors.

Kids will just love it. They also have a dance room, and playroom and in the last there is a small pool with sprinkles.

You might not like all the ice cream flavors but it is enjoyable experience.",https://www.google.com/maps/search/?api=1&query=MUSEUM%20OF%20ICE%20CREAM%20SINGAPORE&query_place_id=ChIJ_6SSVDUb2jERZzS4PfvOSp0,FALSE,TRUE,,Tourist attraction,0,5,,not spam,good
SAFRA Mount Faber,"Newly renovated gym open from 630am-1030pm with plenty of new equipments. Jerome, the staff here was really nice despite not on duty. He corrected my form and even volunteered to keep the weights as I was struggling with it. He was helping those with their post-gym recovery also.
Disclaimer: photo posted under his acknowledgement",https://www.google.com/maps/search/?api=1&query=SAFRA%20Mount%20Faber&query_place_id=ChIJ1278pRwb2jER5mLbqcDeKCY,FALSE,FALSE,"Hi Jenga,  thank you for your good rating. We appreciate your affirmation and will continue doing our best to deliver quality experiences and services. We wish you all the best!",Recreation center,0,5,,not spam,good
SAFRA Mount Faber,"Everything you need is definitely in here.

From bowling, gym, darts, soccer and more! There is at least something for someone here.

Lets dive in!

Carpark:
There are lots of Carpark spaces here under the main building. Charges apply as well ya. But do note that you may need to walk abit, to come over if in Safra, the lots are all taken up.

Amenities:
There are plenty to do here. From swimming to soccer, cycling..etc. Food can be found easily. We recommend coming here to see what you wana do🥳🥳😁😁

Location:
Nestled among residential areas, this is a great place to chill and unwind.

We particularly enjoy this place since it has all the amenities that one can use. And it also felt homely and true to its tagline, 'Building Bonds, Creating Memories'.

Recommended to all to pop over if you have yet to see what they have here.

Cheers!",https://www.google.com/maps/search/?api=1&query=SAFRA%20Mount%20Faber&query_place_id=ChIJ1278pRwb2jER5mLbqcDeKCY,FALSE,TRUE,"Hi Sten, thank you for your good rating. We appreciate your affirmation and will continue doing our best to deliver quality experiences and services. We wish you all the best!",Recreation center,0,5,,not spam,good
Google Singapore,Went here for a corporate visit back in 2023 with the Tomowork team! I was so impressed by the campus and the architecture of the building. It is such a conducive place to work in and Google maps has been helpful to locate the place. Such a lively building that is a far cry from normal corporate buildings in Raffles Place.,https://www.google.com/maps/search/?api=1&query=Google%20Singapore&query_place_id=ChIJ6Zgp8REZ2jERKgNTh7hU5EM,FALSE,TRUE,,Corporate office,0,5,,not spam,good
Google Singapore,Cool space. Good smoothie bar. Bad Japanese food,https://www.google.com/maps/search/?api=1&query=Google%20Singapore&query_place_id=ChIJ6Zgp8REZ2jERKgNTh7hU5EM,FALSE,TRUE,,Corporate office,0,5,,not spam,bad
Grab @ One-North,Customer service is the best in the world! It only take them 30 minutes to resolve a merchant is closed issue. This is not their best timing. 1 hour was a record. Good job customer service. Keep it up.,https://www.google.com/maps/search/?api=1&query=Grab%20%40%20One-North&query_place_id=ChIJ_8f5Bsob2jERSWLqXYUfPGY,FALSE,TRUE,,Corporate office,0,5,,not spam,good
Grab @ One-North,"I really wonder what happened in the past half a year or so, because I can say that Grab's service recovery has improved by leaps and bounds.

First incident, there was some spillage of my food caused by the rider. Once I reported the incident in, Grab immediately processed the refund for the items spilled.

Second incident, I called for a Grab taxi, and the driver took a wrong turn somewhere, causing me to incur additional meter charges. Grab also swiftly processed what I think is a reasonable amount of refund.",https://www.google.com/maps/search/?api=1&query=Grab%20%40%20One-North&query_place_id=ChIJ_8f5Bsob2jERSWLqXYUfPGY,FALSE,TRUE,,Corporate office,0,5,,not spam,good
Anchorpoint,Very meaningful Mother's Day event by  Anchorpoint! Where family enjoys drawing a portrait of mum & celebrating loved ones in a light hearted way. Thanks to Visual Arts Centre's teacher for guiding too!,https://www.google.com/maps/search/?api=1&query=Anchorpoint&query_place_id=ChIJVXvuuswb2jER8BZU_kcS2ds,FALSE,FALSE,Thank you so much for your kind words! We’re so glad you and your family had a meaningful time at our Mother’s Day event. It was heartwarming to see everyone come together to celebrate their loved ones through art. Hope to see you again at Anchorpoint soon!,Shopping mall,0,5,,not spam,good
Anchorpoint,"It's a small mall but there are some good places to eat like Jack's place, Ma Maison, and a few more.",https://www.google.com/maps/search/?api=1&query=Anchorpoint&query_place_id=ChIJVXvuuswb2jER8BZU_kcS2ds,FALSE,FALSE,,Shopping mall,0,5,,not spam,good
Stirling Residences,"I’m a resident here, and to me, this is the ideal place to live and retire.

The environment is beautiful — it feels just like a resort. The landscape design is thoughtfully done, with themed gardens and water features that make the surroundings lush, green, and calming.

One of the things I love most is being able to take brisk walks or slow strolls within the condo after meals. There’s no need to look elsewhere to stay active — everything I need is right here in a clean, safe, and beautifully maintained space.

The management does a great job keeping the estate clean. The common areas are swept and mopped daily, except on weekends and public holidays. You can really feel the effort they put into maintaining a pleasant living environment.

It is best for someone like me who values a clean, green, and peaceful environment — this place truly stands out.",https://www.google.com/maps/search/?api=1&query=Stirling%20Residences&query_place_id=ChIJBxRQ-vEb2jERchEhWGizV_Q,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
Stirling Residences,"Amazing development! i don't know what's their problem with sound proofing, but i have no issues!! mrt IS near, and takes less than 10 minutes if you have two legs. There are 6 lifts per building, so i don't understand why it ever takes more than 2 minutes to arrive for some people. overall, all good!!!! must buy!! please?",https://www.google.com/maps/search/?api=1&query=Stirling%20Residences&query_place_id=ChIJBxRQ-vEb2jERchEhWGizV_Q,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
Keng Eng Kee Seafood @ Alexandra Village,"⭐⭐⭐⭐⭐

I had an extremely satisfying dinner with friends at Keng Eng Kee (KEK) on a Monday night.

It’s been many years since I last visited, and I have kinda forgotten how the food tasted like 😊😊

We ordered smaller-sized portions of four dishes, and they were just right for the three of us. The marmite chicken and butter cereal prawns were served piping hot and they were especially delicious! 😋😋 Highly recommended!

One friend had fresh coconut juice while I had the water chestnut juice. Our friend who ordered the ambarella juice found it a tad too sweet.

We arrived around 7.50pm and waited about 20 minutes for a table, and interestingly, we ended up with a large table for ten all to ourselves 😂

The crowd thinned out after 8.45pm, so if you want to get a table more quickly, consider arriving a bit later.

Overall, a really happy dining experience and definitely worth a visit again! 🙌🙌

(For the 3 of us, the total bill came up to $91.50)",https://www.google.com/maps/search/?api=1&query=Keng%20Eng%20Kee%20Seafood%20%40%20Alexandra%20Village&query_place_id=ChIJu1Ef88sb2jER3Fc3W0QRoq8,FALSE,TRUE,,Seafood restaurant,0,5,,not spam,good
Keng Eng Kee Seafood @ Alexandra Village,"Father's day dinner last weekend.
Food was good but standard kind of dropped from previous years.
Moonlight hor fun and pig liver was the best dish of the night.
The rest were pretty average.

Service was alright.
For sg humid weather, it can be a little stressful for dine in due to lack of fans unless you book the air-conditioned room.
Other wise, many tables and spacious.

More than enough places to park for evening time.",https://www.google.com/maps/search/?api=1&query=Keng%20Eng%20Kee%20Seafood%20%40%20Alexandra%20Village&query_place_id=ChIJu1Ef88sb2jER3Fc3W0QRoq8,FALSE,TRUE,,Seafood restaurant,0,5,,not spam,good
Henderson Waves,"If you are passionate of hiking the area have some trails, for the lazy ones (like me) you can put the bridge on the ridesharing app and it will leave you somewhere under and you climb some stairs until on top.
The bridge is interesting and the view is beautiful. If you are lucky you might spot monkeys. We didn’t 😅",https://www.google.com/maps/search/?api=1&query=Henderson%20Waves&query_place_id=ChIJeXrAvBcb2jERhWAujA0K0LE,FALSE,TRUE,,Bridge,0,5,,not spam,good
Henderson Waves,"Henderson Waves is one of my favorite spots in Singapore. The bridge has a unique wave-like design and is actually the highest pedestrian bridge in the country. It’s made of wood and steel, with curved sections where you can sit and enjoy the view, it feels peaceful and blends beautifully with the trees around.

It’s easy to get there by bus, but be ready for a steep staircase to reach the bridge. If you’re coming from Faber Point, the walk takes about 10–15 minutes and offers great views along the way.

The park around it is spacious and quiet, with plenty of shaded benches to rest. The air feels fresh and clean. Just be a bit careful during rainy weather, lightning can happen, so bring an umbrella just in case!",https://www.google.com/maps/search/?api=1&query=Henderson%20Waves&query_place_id=ChIJeXrAvBcb2jERhWAujA0K0LE,FALSE,TRUE,,Bridge,0,5,,not spam,good
ABC Brickworks Market & Food Centre,"Just discovered this Generous portion desserts shop with variable hot dessert! Located right next to Wow Wow West. Hot 绿豆汤 is full of green beans, cold 清汤 also have alot of filling with just $2.20 each. Aunty and uncle were talking softly. Good to have these on rainy days. I also tried the other dessert stall at row 1, it was much lesser and always wait very long.",https://www.google.com/maps/search/?api=1&query=ABC%20Brickworks%20Market%20%26%20Food%20Centre&query_place_id=ChIJKY77qdYb2jERgrqa1URSZIM,FALSE,TRUE,,Hawker center,0,5,,not spam,good
ABC Brickworks Market & Food Centre,"A popular hawker centre since the 1970s, named after the old Archipelago Brewery Company and the brickworks factory that once stood in the area.

It’s a big place with about 80 stalls serving all kinds of local favourites - from famous claypot rice & tasty roast meats to hearty Western meals & comforting herbal soups. There’s also a wet market & some old-school retail stalls nearby.

Unlike many heartland markets that quiet down in the evening, this one stays lively well into the night.",https://www.google.com/maps/search/?api=1&query=ABC%20Brickworks%20Market%20%26%20Food%20Centre&query_place_id=ChIJKY77qdYb2jERgrqa1URSZIM,FALSE,TRUE,,Hawker center,0,5,,not spam,good
Normanton Park,"Super beautiful development near the Buona Vista area with 9 Blocks of 24-Storey Towers, and approximately 1,800 residential units in total. Land size is extremely huge at nearly 661,000 sqft. Just 2mins walk away are a couple of Commercial Shops such as Fair Price Express, 7-11, Oven Fried Chicken for daily necessities, groceries, and dining. It’s also about a 10mins bus ride from either Buona Vista or Kent Ridge MRT stations. Carpark is extremely spacious and so is the guest drop off point which is fully sheltered with ample benches to rest on while waiting for your ride.

Facilities are well packed as well with a 150m Pool, 50m Lap Pool, Gymnasium, Tennis Court, Outdoor Table Tennis, Aqua Gym, Function Rooms, Outdoor Alfresco Dining, Therapy Pool, Tai Chi Lawn, and a multitude of Garden Pavilions suitable for small and large gatherings.

Another bonus factor is the amazing sea views, cool breeze, and lush greenery views overlooking the likes of Kent Ridge Park, Hort Park and Telok Blangah Hill Park.",https://www.google.com/maps/search/?api=1&query=Normanton%20Park&query_place_id=ChIJAUrVmI8b2jERdl2bYJXPrnA,FALSE,TRUE,,Apartment complex,0,5,,not spam,good
